request_id,year,department,item_category,is_urgent,search_summary.specs_searched,search_summary.cheapest_vendor_found,search_summary.vendor_channel_type,requested_unit_price,historical_avg_price,quantity,vendor_risk_score,dept_budget_remaining,total_amount,price_variance_ratio,search_summary.real_price,search_summary.price_savings_vs_requested
PO-SYN-000499,2021,Direktorat Sistem Pengadaan Digital,Belanja Modal Alat Kantor,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Global Komputer,mbizmarket.co.id,3141000.0,58513734.86,7,0.09,104385171.31,21987000.0,-0.9463,3184890.46,-43890.46
PO-SYN-000500,2021,Kantor Kecamatan Malili,Belanja Modal Alat Kantor,0,"Lenovo Yoga 7i 2in1, Intel Core Ultra 7, 16Gb RAM, 1Tb NVMe, Win 11 Pro",CV. MALILI TEKNO,mbizmarket.co.id,3141000.0,19239374.14,3,0.0,172255075.42,9423000.0,-0.8367,3009315.51,131684.49
PO-SYN-000501,2022,Rumah Sakit Mutiara Sukma,Electronics/Computers,1,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,Internal Procurement/Standard Vendor,E-Katalog,3141000.0,3459179.76,1,0.23,229830078.73,3141000.0,-0.092,2202090.06,938909.94
PO-SYN-000502,2024,Dinas Kependudukan dan Pencatatan Sipil,Belanja Modal Alat Kantor,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,CV. MALILI TEKNO,E-Katalog,26859174.9,3141000.0,6,0.0,61491171.67,161155049.4,7.5512,22485647.56,4373527.34
PO-SYN-000503,2024,Kantor Kecamatan Malili,Pengadaan Laptop,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,Global Tech Solutions,E-Katalog,3141000.0,3141000.0,1,0.14,0.0,3141000.0,0.0,2434567.97,706432.03
PO-SYN-000504,2024,Rumah Sakit Mutiara Sukma,Belanja Modal Alat Kantor,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Sinar Niaga Teknologi,E-Katalog,10293042.93,27219110.26,6,0.0,0.0,61758257.58,-0.6218,8178706.01,2114336.92
PO-SYN-000505,2023,Rumah Sakit Mutiara Sukma,Laptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,CV. MALILI TEKNO,Direct Procurement,3141000.0,11398600.85,3,0.08,0.0,9423000.0,-0.7244,2952061.82,188938.18
PO-SYN-000506,2022,Rumah Sakit Mutiara Sukma,Belanja Modal Alat Kantor,0,"Lenovo Yoga 7i 2in1, Intel Core Ultra 7, 16Gb RAM, 1Tb NVMe, Win 11 Pro",Internal Procurement/Standard Vendor,Direct/Official Channel,3141000.0,6860258.82,4,0.0,101005744.65,12564000.0,-0.5421,2930930.06,210069.94
PO-SYN-000507,2025,Direktorat Sistem Pengadaan Digital,Leptop,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,Sinar Niaga Teknologi,mbizmarket.co.id,12212858.59,20803877.53,1,0.01,243723845.0,12212858.59,-0.413,12614553.68,-401695.09
PO-SYN-000508,2024,Rumah Sakit Mutiara Sukma,Leptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",Global Tech Solutions,Direct/Official Channel,7900161.11,21708300.37,5,0.0,385827285.27,39500805.55,-0.6361,7089454.46,810706.65
PO-SYN-000509,2022,Dinas Kependudukan dan Pencatatan Sipil,Electronics/Computers,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Global Komputer,mbizmarket.co.id,25788940.03,38080168.47,1,0.0,11026856.5,25788940.03,-0.3228,20802985.93,4985954.1
PO-SYN-000510,2021,Rumah Sakit Mutiara Sukma,Pengadaan Laptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",Global Tech Solutions,Direct Procurement,48935096.87,3519969.42,1,0.05,0.0,48935096.87,12.9021,45004143.49,3930953.38
PO-SYN-000511,2021,Kantor Kecamatan Malili,Belanja Modal Alat Kantor,0,"Lenovo Yoga 7i 2in1, Intel Core Ultra 7, 16Gb RAM, 1Tb NVMe, Win 11 Pro",Global Komputer,Direct Procurement,23879252.63,12335122.6,2,0.0,0.0,47758505.26,0.9359,27361922.81,-3482670.18
PO-SYN-000512,2024,Kantor Kecamatan Malili,Komputer/Laptop,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",CV. MALILI TEKNO,E-Katalog,49288560.71,18245333.63,3,0.1,0.0,147865682.13,1.7014,48294135.23,994425.48
PO-SYN-000513,2025,Rumah Sakit Mutiara Sukma,Hardware / Laptop,1,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,CV. MALILI TEKNO,E-Katalog,21844279.35,45392762.53,1,0.22,286427877.57,21844279.35,-0.5188,16864137.79,4980141.56
PO-SYN-000514,2024,Dinas Kependudukan dan Pencatatan Sipil,Belanja Modal Alat Kantor,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Sinar Niaga Teknologi,E-Katalog,22404540.95,13754059.47,6,0.04,0.0,134427245.7,0.6289,16607727.99,5796812.96
PO-SYN-000515,2025,Kantor Kecamatan Malili,Belanja Modal Alat Kantor,1,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Sinar Niaga Teknologi,E-Katalog,14982793.98,23151647.77,2,0.16,0.0,29965587.96,-0.3528,13625982.78,1356811.2
PO-SYN-000516,2022,Direktorat Sistem Pengadaan Digital,Hardware / Laptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,CV. MALILI TEKNO,mbizmarket.co.id,3141000.0,30718365.24,2,0.07,0.0,6282000.0,-0.8977,3424978.8,-283978.8
PO-SYN-000517,2024,Rumah Sakit Mutiara Sukma,Leptop,1,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",Internal Procurement/Standard Vendor,E-Katalog,36681683.01,27754224.77,2,0.09,0.0,73363366.02,0.3217,28735672.8,7946010.21
PO-SYN-000518,2024,Kantor Kecamatan Malili,Laptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",CV. MALILI TEKNO,mbizmarket.co.id,47424557.58,35949429.71,1,0.07,0.0,47424557.58,0.3192,47102330.65,322226.93
PO-SYN-000519,2022,Kantor Kecamatan Malili,Electronics/Computers,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,Global Tech Solutions,mbizmarket.co.id,26232853.14,3141000.0,1,0.0,7839432.66,26232853.14,7.3518,23797906.33,2434946.81
PO-SYN-000520,2023,Rumah Sakit Mutiara Sukma,Belanja Modal Alat Kantor,0,"Lenovo Yoga 7i 2in1, Intel Core Ultra 7, 16Gb RAM, 1Tb NVMe, Win 11 Pro",CV. MALILI TEKNO,E-Katalog,25143557.45,22166920.48,2,0.0,357252454.17,50287114.9,0.1343,20452359.97,4691197.48
PO-SYN-000521,2023,Direktorat Sistem Pengadaan Digital,Komputer/Laptop,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",CV. JUMPA KARYA ABADI,mbizmarket.co.id,9720284.77,7635609.79,4,0.0,49643301.25,38881139.08,0.273,10330223.67,-609938.9
PO-SYN-000522,2023,Rumah Sakit Mutiara Sukma,Electronics/Computers,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,CV. JUMPA KARYA ABADI,Direct Procurement,3141000.0,40117003.93,3,0.0,62630891.54,9423000.0,-0.9217,2941450.94,199549.06
PO-SYN-000523,2022,Dinas Kependudukan dan Pencatatan Sipil,Laptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",Internal Procurement/Standard Vendor,mbizmarket.co.id,3141000.0,43089017.28,3,0.08,332097683.45,9423000.0,-0.9271,2502425.56,638574.44
PO-SYN-000524,2025,Kantor Kecamatan Malili,Pengadaan Laptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Global Tech Solutions,Katalog Elektronik,26637083.11,13432479.75,5,0.0,60078025.52,133185415.55,0.983,25367672.38,1269410.73
PO-SYN-000525,2022,Kantor Kecamatan Malili,Belanja Modal Alat Kantor,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,Internal Procurement/Standard Vendor,Direct Procurement,25908661.84,25844511.89,1,0.0,57082188.84,25908661.84,0.0025,27907621.33,-1998959.49
PO-SYN-000526,2022,Kantor Kecamatan Malili,Pengadaan Laptop,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,Global Komputer,E-Katalog,33151004.0,11723564.24,1,0.0,0.0,33151004.0,1.8277,27492477.49,5658526.51
PO-SYN-000527,2021,Dinas Kependudukan dan Pencatatan Sipil,Pengadaan Laptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Sinar Niaga Teknologi,E-Katalog,3141000.0,19776582.62,7,0.06,0.0,21987000.0,-0.8412,2522284.59,618715.41
PO-SYN-000528,2022,Rumah Sakit Mutiara Sukma,Hardware / Laptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",Global Tech Solutions,E-Katalog,10152844.3,6248613.62,1,0.0,0.0,10152844.3,0.6248,7687527.29,2465317.01
PO-SYN-000529,2025,Kantor Inspektorat Kabupaten Lombok Barat,Belanja Modal Alat Kantor,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,Sinar Niaga Teknologi,E-Katalog,16559909.26,10936801.57,1,0.09,0.0,16559909.26,0.5141,14405639.08,2154270.18
PO-SYN-000530,2021,Direktorat Sistem Pengadaan Digital,Laptop,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,CV. MALILI TEKNO,Direct Procurement,3141000.0,5275504.54,1,0.0,338250022.21,3141000.0,-0.4046,3856521.69,-715521.69
PO-SYN-000531,2021,Dinas Kependudukan dan Pencatatan Sipil,Pengadaan Laptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Global Komputer,mbizmarket.co.id,35562728.83,26721100.48,1,0.0,0.0,35562728.83,0.3309,31843534.12,3719194.71
PO-SYN-000532,2025,Direktorat Operasi,Laptop,0,"Lenovo Yoga 7i 2in1, Intel Core Ultra 7, 16Gb RAM, 1Tb NVMe, Win 11 Pro",CV. MALILI TEKNO,Direct Procurement,3141000.0,32972756.19,5,0.22,0.0,15705000.0,-0.9047,2992229.03,148770.97
PO-SYN-000533,2022,Direktorat Operasi,Leptop,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,CV. JUMPA KARYA ABADI,Direct/Official Channel,58598993.64,7543493.42,1,0.0,270260794.44,58598993.64,6.7682,47500840.41,11098153.23
PO-SYN-000534,2021,Direktorat Operasi,Pengadaan Laptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",Sinar Niaga Teknologi,Direct Procurement,11686638.09,25293791.63,3,0.07,143286802.52,35059914.27,-0.538,11437633.46,249004.63
PO-SYN-000535,2021,Dinas Kependudukan dan Pencatatan Sipil,Leptop,1,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,CV. MALILI TEKNO,Direct Procurement,3141000.0,6544833.02,1,0.12,318854257.38,3141000.0,-0.5201,3149377.12,-8377.12
PO-SYN-000536,2025,Direktorat Sistem Pengadaan Digital,Hardware / Laptop,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,Internal Procurement/Standard Vendor,Katalog Elektronik,39187632.83,3141000.0,8,0.19,276192357.69,313501062.64,11.4762,44480846.35,-5293213.52
PO-SYN-000537,2021,Kantor Inspektorat Kabupaten Lombok Barat,Leptop,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",CV. JUMPA KARYA ABADI,mbizmarket.co.id,3141000.0,9111535.04,1,0.1,0.0,3141000.0,-0.6553,2919248.68,221751.32
PO-SYN-000538,2023,Kantor Inspektorat Kabupaten Lombok Barat,Leptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,CV. MALILI TEKNO,mbizmarket.co.id,42493849.65,29632952.92,3,0.0,0.0,127481548.95,0.434,40430157.55,2063692.1
PO-SYN-000539,2025,Direktorat Operasi,Leptop,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",CV. MALILI TEKNO,Direct/Official Channel,32043855.11,17279185.62,1,0.0,0.0,32043855.11,0.8545,31415481.25,628373.86
PO-SYN-000540,2024,Dinas Kependudukan dan Pencatatan Sipil,Hardware / Laptop,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,Sinar Niaga Teknologi,mbizmarket.co.id,3141000.0,21123834.88,6,0.0,133557217.92,18846000.0,-0.8513,2760736.79,380263.21
PO-SYN-000541,2024,Direktorat Sistem Pengadaan Digital,Komputer/Laptop,1,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,CV. JUMPA KARYA ABADI,Katalog Elektronik,18488798.77,60000000.0,1,0.14,40994615.26,18488798.77,-0.6919,20013157.25,-1524358.48
PO-SYN-000542,2024,Dinas Kependudukan dan Pencatatan Sipil,Belanja Modal Alat Kantor,0,"Lenovo Yoga 7i 2in1, Intel Core Ultra 7, 16Gb RAM, 1Tb NVMe, Win 11 Pro",Global Tech Solutions,E-Katalog,26068529.75,5599886.87,3,0.0,241919604.14,78205589.25,3.6552,20772111.49,5296418.26
PO-SYN-000543,2022,Kantor Kecamatan Malili,Komputer/Laptop,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,CV. MALILI TEKNO,Direct Procurement,29556998.64,35739239.77,4,0.04,0.0,118227994.56,-0.173,32144797.02,-2587798.38
PO-SYN-000544,2022,Kantor Inspektorat Kabupaten Lombok Barat,Komputer/Laptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,CV. MALILI TEKNO,E-Katalog,39244920.86,42102986.89,2,0.03,0.0,78489841.72,-0.0679,34791481.68,4453439.18
PO-SYN-000545,2024,Kantor Kecamatan Malili,Pengadaan Laptop,1,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Sinar Niaga Teknologi,Direct/Official Channel,30029957.0,50597953.74,1,0.0,145657377.11,30029957.0,-0.4065,34009434.37,-3979477.37
PO-SYN-000546,2023,Kantor Kecamatan Malili,Hardware / Laptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",CV. MALILI TEKNO,Direct Procurement,14455653.73,3247579.08,5,0.1,0.0,72278268.65,3.4512,17406619.95,-2950966.22
PO-SYN-000547,2021,Kantor Inspektorat Kabupaten Lombok Barat,Laptop,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",CV. JUMPA KARYA ABADI,E-Katalog,38952627.32,20195339.75,3,0.09,0.0,116857881.96,0.9288,32668594.07,6284033.25
PO-SYN-000548,2025,Kantor Kecamatan Malili,Electronics/Computers,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",Global Komputer,mbizmarket.co.id,3141000.0,32682647.64,1,0.19,263708.63,3141000.0,-0.9039,3000761.65,140238.35
PO-SYN-000549,2023,Kantor Kecamatan Malili,Komputer/Laptop,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",CV. MALILI TEKNO,E-Katalog,7171851.41,13089273.85,7,0.0,416350235.65,50202959.87,-0.4521,6585340.37,586511.04
PO-SYN-000550,2021,Kantor Kecamatan Malili,Hardware / Laptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Sinar Niaga Teknologi,Direct/Official Channel,3141000.0,3141000.0,8,0.0,0.0,25128000.0,0.0,3641801.12,-500801.12
PO-SYN-000551,2025,Rumah Sakit Mutiara Sukma,Laptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,CV. MALILI TEKNO,Direct Procurement,24252215.51,3141000.0,3,0.0,370745231.44,72756646.53,6.7212,23961739.24,290476.27
PO-SYN-000552,2023,Kantor Kecamatan Malili,Pengadaan Laptop,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,Global Komputer,Katalog Elektronik,27671752.29,24020895.66,8,0.03,0.0,221374018.32,0.152,27782682.4,-110930.11
PO-SYN-000553,2022,Direktorat Sistem Pengadaan Digital,Electronics/Computers,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",Global Tech Solutions,mbizmarket.co.id,55141426.96,3141000.0,1,0.07,71777914.57,55141426.96,16.5554,53735978.15,1405448.81
PO-SYN-000554,2025,Direktorat Operasi,Pengadaan Laptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",CV. JUMPA KARYA ABADI,mbizmarket.co.id,38098140.45,56971900.65,3,0.0,0.0,114294421.35,-0.3313,30393740.96,7704399.49
PO-SYN-000555,2025,Kantor Kecamatan Malili,Laptop,1,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,Global Komputer,Direct Procurement,37780311.71,25930719.08,2,0.0,0.0,75560623.42,0.457,44383545.05,-6603233.34
PO-SYN-000556,2021,Dinas Kependudukan dan Pencatatan Sipil,Pengadaan Laptop,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,CV. MALILI TEKNO,mbizmarket.co.id,34419948.1,3141000.0,8,0.09,448099873.83,275359584.8,9.9583,26958513.95,7461434.15
PO-SYN-000557,2022,Dinas Kependudukan dan Pencatatan Sipil,Leptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",CV. MALILI TEKNO,Direct/Official Channel,3141000.0,15429209.26,4,0.22,268543431.03,12564000.0,-0.7964,2959809.02,181190.98
PO-SYN-000558,2025,Kantor Inspektorat Kabupaten Lombok Barat,Leptop,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,CV. JUMPA KARYA ABADI,mbizmarket.co.id,3141000.0,38631269.81,1,0.2,12104959.42,3141000.0,-0.9187,3036410.6,104589.4
PO-SYN-000559,2024,Dinas Kependudukan dan Pencatatan Sipil,Belanja Modal Alat Kantor,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,CV. MALILI TEKNO,mbizmarket.co.id,30268842.61,15630676.53,1,0.0,196628701.23,30268842.61,0.9365,25510656.89,4758185.72
PO-SYN-000560,2021,Rumah Sakit Mutiara Sukma,Komputer/Laptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Global Komputer,mbizmarket.co.id,7771475.28,15148858.63,3,0.0,204357459.18,23314425.84,-0.487,5937270.74,1834204.54
PO-SYN-000561,2022,Kantor Kecamatan Malili,Hardware / Laptop,0,"Lenovo Yoga 7i 2in1, Intel Core Ultra 7, 16Gb RAM, 1Tb NVMe, Win 11 Pro",Global Tech Solutions,Direct/Official Channel,3141000.0,3141000.0,1,0.0,0.0,3141000.0,0.0,3782382.26,-641382.26
PO-SYN-000562,2023,Direktorat Sistem Pengadaan Digital,Pengadaan Laptop,0,"Lenovo Yoga 7i 2in1, Intel Core Ultra 7, 16Gb RAM, 1Tb NVMe, Win 11 Pro",CV. MALILI TEKNO,Direct Procurement,8972256.19,20926474.84,4,0.04,65683590.83,35889024.76,-0.5712,10097439.11,-1125182.92
PO-SYN-000563,2022,Direktorat Operasi,Electronics/Computers,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",CV. JUMPA KARYA ABADI,E-Katalog,43914871.32,48342967.19,1,0.0,13289281.99,43914871.32,-0.0916,30785287.54,13129583.78
PO-SYN-000564,2025,Direktorat Operasi,Pengadaan Laptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",CV. JUMPA KARYA ABADI,E-Katalog,27211450.32,5682063.24,9,0.15,140771302.25,244903052.88,3.789,21071569.93,6139880.39
PO-SYN-000565,2022,Direktorat Operasi,Leptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,CV. MALILI TEKNO,mbizmarket.co.id,37816072.28,8446932.89,1,0.04,308818363.72,37816072.28,3.4769,29991621.81,7824450.47
PO-SYN-000566,2021,Direktorat Sistem Pengadaan Digital,Belanja Modal Alat Kantor,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Global Tech Solutions,Direct/Official Channel,3141000.0,4427673.54,2,0.02,596440302.24,6282000.0,-0.2906,3403935.32,-262935.32
PO-SYN-000567,2023,Dinas Kependudukan dan Pencatatan Sipil,Hardware / Laptop,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,Sinar Niaga Teknologi,mbizmarket.co.id,27204798.53,42991005.88,10,0.0,212969069.92,272047985.3,-0.3672,23490830.35,3713968.18
PO-SYN-000568,2024,Direktorat Sistem Pengadaan Digital,Electronics/Computers,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",CV. JUMPA KARYA ABADI,E-Katalog,21723248.66,16272579.82,4,0.0,262327210.5,86892994.64,0.335,20950730.69,772517.97
PO-SYN-000569,2024,Direktorat Sistem Pengadaan Digital,Belanja Modal Alat Kantor,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,CV. MALILI TEKNO,Direct Procurement,14335326.65,52375495.18,1,0.0,601362425.71,14335326.65,-0.7263,16444702.8,-2109376.15
PO-SYN-000570,2025,Direktorat Operasi,Komputer/Laptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,CV. MALILI TEKNO,Katalog Elektronik,8543860.6,15461916.4,5,0.05,0.0,42719303.0,-0.4474,6661270.63,1882589.97
PO-SYN-000571,2025,Direktorat Sistem Pengadaan Digital,Belanja Modal Alat Kantor,0,"Lenovo Yoga 7i 2in1, Intel Core Ultra 7, 16Gb RAM, 1Tb NVMe, Win 11 Pro",Sinar Niaga Teknologi,E-Katalog,7532084.86,16636420.23,4,0.07,0.0,30128339.44,-0.5473,7602701.29,-70616.43
PO-SYN-000572,2022,Dinas Kependudukan dan Pencatatan Sipil,Belanja Modal Alat Kantor,1,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,CV. MALILI TEKNO,Direct/Official Channel,22732336.97,41231361.87,4,0.14,206526378.45,90929347.88,-0.4487,23143707.43,-411370.46
PO-SYN-000573,2025,Kantor Inspektorat Kabupaten Lombok Barat,Pengadaan Laptop,0,"Lenovo Yoga 7i 2in1, Intel Core Ultra 7, 16Gb RAM, 1Tb NVMe, Win 11 Pro",Global Tech Solutions,Direct Procurement,27499310.14,16288226.91,10,0.12,234281034.78,274993101.4,0.6883,26924978.05,574332.09
PO-SYN-000574,2024,Direktorat Operasi,Pengadaan Laptop,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",CV. MALILI TEKNO,mbizmarket.co.id,3141000.0,22860841.68,3,0.0,122235767.79,9423000.0,-0.8626,2670405.94,470594.06
PO-SYN-000575,2022,Direktorat Sistem Pengadaan Digital,Hardware / Laptop,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,Internal Procurement/Standard Vendor,Direct/Official Channel,30559992.02,3141000.0,2,0.0,0.0,61119984.04,8.7294,34848242.58,-4288250.56
PO-SYN-000576,2023,Kantor Kecamatan Malili,Pengadaan Laptop,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,CV. MALILI TEKNO,Katalog Elektronik,9824855.94,3141000.0,2,0.0,0.0,19649711.88,2.1279,10637723.33,-812867.39
PO-SYN-000577,2021,Kantor Inspektorat Kabupaten Lombok Barat,Hardware / Laptop,1,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,CV. JUMPA KARYA ABADI,E-Katalog,37513263.84,11604211.1,2,0.0,524769702.17,75026527.68,2.2327,34394361.59,3118902.25
PO-SYN-000578,2025,Kantor Kecamatan Malili,Pengadaan Laptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,CV. JUMPA KARYA ABADI,Direct Procurement,21037620.72,35157279.66,3,0.0,0.0,63112862.16,-0.4016,23880868.57,-2843247.85
PO-SYN-000579,2024,Kantor Inspektorat Kabupaten Lombok Barat,Hardware / Laptop,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",Global Komputer,mbizmarket.co.id,10233140.45,14256731.41,2,0.02,99264402.24,20466280.9,-0.2822,8677672.31,1555468.14
PO-SYN-000580,2022,Dinas Kependudukan dan Pencatatan Sipil,Belanja Modal Alat Kantor,0,"Lenovo Yoga 7i 2in1, Intel Core Ultra 7, 16Gb RAM, 1Tb NVMe, Win 11 Pro",Global Tech Solutions,Katalog Elektronik,5593672.71,3141000.0,6,0.0,384407508.46,33562036.26,0.7809,5106911.74,486760.97
PO-SYN-000581,2022,Kantor Kecamatan Malili,Pengadaan Laptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,CV. MALILI TEKNO,mbizmarket.co.id,12926425.86,3141000.0,1,0.02,0.0,12926425.86,3.1154,12159853.85,766572.01
PO-SYN-000582,2024,Direktorat Sistem Pengadaan Digital,Laptop,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",Global Komputer,Katalog Elektronik,45316029.19,29123544.04,1,0.0,1067040.79,45316029.19,0.556,46725294.08,-1409264.89
PO-SYN-000583,2025,Kantor Kecamatan Malili,Leptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,CV. MALILI TEKNO,E-Katalog,27038817.21,8928664.21,4,0.23,296873638.55,108155268.84,2.0283,24356248.63,2682568.58
PO-SYN-000584,2024,Direktorat Sistem Pengadaan Digital,Hardware / Laptop,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,CV. MALILI TEKNO,mbizmarket.co.id,15030436.55,11934458.01,6,0.0,97442785.46,90182619.3,0.2594,15443337.6,-412901.05
PO-SYN-000585,2022,Dinas Kependudukan dan Pencatatan Sipil,Komputer/Laptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",Sinar Niaga Teknologi,Katalog Elektronik,9398174.9,3141000.0,3,0.02,215250308.47,28194524.7,1.9921,7810049.77,1588125.13
PO-SYN-000586,2021,Kantor Inspektorat Kabupaten Lombok Barat,Komputer/Laptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,CV. MALILI TEKNO,Direct/Official Channel,39847446.83,3183428.09,8,0.0,198299527.86,318779574.64,11.5171,41505522.1,-1658075.27
PO-SYN-000587,2022,Kantor Kecamatan Malili,Electronics/Computers,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Sinar Niaga Teknologi,mbizmarket.co.id,4205360.76,25076416.9,7,0.0,215898700.44,29437525.32,-0.8323,3554369.92,650990.84
PO-SYN-000588,2025,Kantor Kecamatan Malili,Pengadaan Laptop,1,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",Internal Procurement/Standard Vendor,mbizmarket.co.id,3141000.0,45347492.55,1,0.0,34486717.84,3141000.0,-0.9307,3346442.92,-205442.92
