po_id,po_date,business_unit,spec_id,cpu_tier,ram_gb,storage_gb,dedicated_gpu,qty,historical_unit_price_rp,current_quote_unit_price_rp,vendor,has_benchmark_reference,has_supporting_doc,data_type,historical_total_rp,current_quote_total_rp
PO-02747,2024-11-16,Retail Banking,SPEC-PREMIUM,premium,16,512,False,20,22335000.0,20466000.0,Vendor D,True,True,synthetic,446700000.0,409320000.0
PO-02748,2025-08-09,IT & Digital,SPEC-ENTRY,entry,8,256,False,10,5502000.0,5719000.0,Vendor C,False,True,synthetic,55020000.0,57190000.0
PO-02749,2026-06-10,Compliance,SPEC-ENTRY,entry,8,256,False,10,5661000.0,6259000.0,Vendor C,True,True,synthetic,56610000.0,62590000.0
PO-02750,2025-11-23,Finance & Risk,SPEC-MID,mid,16,512,False,5,8016000.0,8906000.0,Vendor B,True,True,synthetic,40080000.0,44530000.0
PO-02751,2025-01-05,Finance & Risk,SPEC-ENTRY,entry,8,256,False,15,5281000.0,4901000.0,Vendor C,True,False,synthetic,79215000.0,73515000.0
PO-02752,2025-01-17,Operations,SPEC-PREMIUM,premium,16,512,False,30,20440000.0,21439000.0,Vendor B,False,True,synthetic,613200000.0,643170000.0
PO-02753,2024-11-29,Retail Banking,SPEC-MID,mid,16,512,False,5,8825000.0,9467000.0,Vendor E,True,True,synthetic,44125000.0,47335000.0
PO-02754,2025-06-21,Corporate Affairs,SPEC-PREMIUM,premium,16,512,False,10,19664000.0,22142000.0,Vendor C,False,True,synthetic,196640000.0,221420000.0
PO-02755,2026-05-23,IT & Digital,SPEC-ENTRY,entry,8,256,False,5,5242000.0,5390000.0,Vendor E,False,True,synthetic,26210000.0,26950000.0
PO-02756,2025-06-22,Finance & Risk,SPEC-ENTRY,entry,8,256,False,40,5170000.0,6299000.0,Vendor A,True,True,synthetic,206800000.0,251960000.0
PO-02757,2026-02-13,IT & Digital,SPEC-PREMIUM,premium,16,512,False,15,20570000.0,20356000.0,Vendor C,False,True,synthetic,308550000.0,305340000.0
PO-02758,2025-07-03,Compliance,SPEC-ENTRY,entry,8,256,False,20,5869000.0,5540000.0,Vendor D,True,True,synthetic,117380000.0,110800000.0
PO-02759,2025-09-13,Finance & Risk,SPEC-HIGH,high,16,512,True,10,22723000.0,21322000.0,Vendor E,True,True,synthetic,227230000.0,213220000.0
PO-02760,2025-08-27,IT & Digital,SPEC-ENTRY,entry,8,256,False,25,5251000.0,5454000.0,Vendor C,True,True,synthetic,131275000.0,136350000.0
PO-02761,2026-06-11,IT & Digital,SPEC-MID,mid,16,512,False,20,7912000.0,8177000.0,Vendor A,True,True,synthetic,158240000.0,163540000.0
PO-02762,2026-02-20,Corporate Affairs,SPEC-MID,mid,16,512,False,10,8477000.0,7518000.0,Vendor B,False,True,synthetic,84770000.0,75180000.0
PO-02763,2025-11-10,Operations,SPEC-MID,mid,16,512,False,10,8077000.0,9549000.0,Vendor D,False,True,synthetic,80770000.0,95490000.0
PO-02764,2025-01-13,Finance & Risk,SPEC-MID,mid,16,512,False,10,7827000.0,8882000.0,Vendor A,True,True,synthetic,78270000.0,88820000.0
PO-02765,2025-03-25,IT & Digital,SPEC-ENTRY,entry,8,256,False,20,5133000.0,5609000.0,Vendor B,True,True,synthetic,102660000.0,112180000.0
PO-02766,2024-09-22,Compliance,SPEC-MID,mid,16,512,False,15,8301000.0,9568000.0,Vendor B,True,False,synthetic,124515000.0,143520000.0
PO-02767,2024-10-17,IT & Digital,SPEC-PREMIUM,premium,16,512,False,40,21096000.0,21683000.0,Vendor E,True,True,synthetic,843840000.0,867320000.0
PO-02768,2024-11-01,Corporate Affairs,SPEC-MID,mid,16,512,False,20,7939000.0,9053000.0,Vendor C,True,True,synthetic,158780000.0,181060000.0
PO-02769,2025-07-19,Operations,SPEC-ENTRY,entry,8,256,False,5,5167000.0,5589000.0,Vendor D,False,True,synthetic,25835000.0,27945000.0
PO-02770,2026-06-27,Finance & Risk,SPEC-PREMIUM,premium,16,512,False,30,21382000.0,24499000.0,Vendor E,True,True,synthetic,641460000.0,734970000.0
PO-02771,2024-12-08,IT & Digital,SPEC-MID,mid,16,512,False,10,8313000.0,7390000.0,Vendor E,True,True,synthetic,83130000.0,73900000.0
PO-02772,2025-07-19,Compliance,SPEC-ENTRY,entry,8,256,False,15,5858000.0,6113000.0,Vendor C,True,True,synthetic,87870000.0,91695000.0
PO-02773,2025-07-31,Finance & Risk,SPEC-HIGH,high,16,512,True,20,21876000.0,21104000.0,Vendor C,False,True,synthetic,437520000.0,422080000.0
PO-02774,2026-05-16,IT & Digital,SPEC-MID,mid,16,512,False,5,8920000.0,8377000.0,Vendor C,True,True,synthetic,44600000.0,41885000.0
PO-02775,2025-09-25,Compliance,SPEC-MID,mid,16,512,False,20,8615000.0,8009000.0,Vendor B,True,True,synthetic,172300000.0,160180000.0
PO-02776,2026-08-03,Retail Banking,SPEC-ENTRY,entry,8,256,False,20,5808000.0,6354000.0,Vendor C,True,True,synthetic,116160000.0,127080000.0
PO-02777,2026-02-15,Corporate Affairs,SPEC-ENTRY,entry,8,256,False,5,5844000.0,5018000.0,Vendor E,True,False,synthetic,29220000.0,25090000.0
PO-02778,2025-12-10,Operations,SPEC-MID,mid,16,512,False,10,8229000.0,8298000.0,Vendor B,True,True,synthetic,82290000.0,82980000.0
PO-02779,2024-12-08,IT & Digital,SPEC-HIGH,high,16,512,True,25,20070000.0,23067000.0,Vendor B,True,False,synthetic,501750000.0,576675000.0
PO-02780,2026-01-08,Operations,SPEC-MID,mid,16,512,False,15,7681000.0,8019000.0,Vendor D,False,True,synthetic,115215000.0,120285000.0
PO-02781,2026-03-13,Compliance,SPEC-MID,mid,16,512,False,10,7806000.0,8054000.0,Vendor B,False,True,synthetic,78060000.0,80540000.0
PO-02782,2025-09-11,IT & Digital,SPEC-ENTRY,entry,8,256,False,15,5626000.0,5731000.0,Vendor D,True,True,synthetic,84390000.0,85965000.0
PO-02783,2025-06-07,Finance & Risk,SPEC-MID,mid,16,512,False,20,7852000.0,8782000.0,Vendor B,False,False,synthetic,157040000.0,175640000.0
PO-02784,2024-11-17,IT & Digital,SPEC-ENTRY,entry,8,256,False,10,5454000.0,6500000.0,Vendor D,True,True,synthetic,54540000.0,65000000.0
PO-02785,2025-03-13,Corporate Affairs,SPEC-MID,mid,16,512,False,15,8299000.0,7880000.0,Vendor D,False,True,synthetic,124485000.0,118200000.0
PO-02786,2026-06-04,Compliance,SPEC-ENTRY,entry,8,256,False,20,5891000.0,6036000.0,Vendor A,False,True,synthetic,117820000.0,120720000.0
PO-02787,2026-01-05,Finance & Risk,SPEC-ENTRY,entry,8,256,False,10,5209000.0,5645000.0,Vendor E,True,False,synthetic,52090000.0,56450000.0
PO-02788,2024-11-25,Compliance,SPEC-HIGH,high,16,512,True,10,22528000.0,21100000.0,Vendor D,True,True,synthetic,225280000.0,211000000.0
PO-02789,2026-05-27,Corporate Affairs,SPEC-MID,mid,16,512,False,15,8111000.0,7869000.0,Vendor B,True,True,synthetic,121665000.0,118035000.0
PO-02790,2025-12-21,Retail Banking,SPEC-MID,mid,16,512,False,5,7989000.0,8864000.0,Vendor D,True,True,synthetic,39945000.0,44320000.0
PO-02791,2025-11-29,Compliance,SPEC-ENTRY,entry,8,256,False,20,5873000.0,4985000.0,Vendor D,True,False,synthetic,117460000.0,99700000.0
PO-02792,2025-08-08,Compliance,SPEC-MID,mid,16,512,False,10,8535000.0,9009000.0,Vendor D,False,True,synthetic,85350000.0,90090000.0
PO-02793,2026-08-08,Compliance,SPEC-ENTRY,entry,8,256,False,10,5313000.0,6274000.0,Vendor A,False,True,synthetic,53130000.0,62740000.0
PO-02794,2024-10-17,IT & Digital,SPEC-ENTRY,entry,8,256,False,5,5319000.0,5277000.0,Vendor C,True,True,synthetic,26595000.0,26385000.0
PO-02795,2024-09-23,Corporate Affairs,SPEC-MID,mid,16,512,False,10,8496000.0,7520000.0,Vendor D,False,True,synthetic,84960000.0,75200000.0
PO-02796,2025-09-05,Compliance,SPEC-MID,mid,16,512,False,40,8746000.0,9544000.0,Vendor B,True,True,synthetic,349840000.0,381760000.0
PO-02797,2024-12-25,Retail Banking,SPEC-ENTRY,entry,8,256,False,5,5400000.0,5913000.0,Vendor B,True,True,synthetic,27000000.0,29565000.0
PO-02798,2025-03-12,Compliance,SPEC-HIGH,high,16,512,True,10,20595000.0,22241000.0,Vendor D,True,True,synthetic,205950000.0,222410000.0
PO-02799,2025-05-13,Compliance,SPEC-MID,mid,16,512,False,25,7945000.0,8941000.0,Vendor D,True,True,synthetic,198625000.0,223525000.0
PO-02800,2026-01-08,Operations,SPEC-HIGH,high,16,512,True,10,21780000.0,21069000.0,Vendor D,True,True,synthetic,217800000.0,210690000.0
PO-02801,2026-02-05,Compliance,SPEC-ENTRY,entry,8,256,False,15,5362000.0,5710000.0,Vendor C,True,False,synthetic,80430000.0,85650000.0
PO-02802,2025-09-21,Corporate Affairs,SPEC-HIGH,high,16,512,True,20,21533000.0,22481000.0,Vendor E,True,True,synthetic,430660000.0,449620000.0
PO-02803,2025-11-01,Retail Banking,SPEC-ENTRY,entry,8,256,False,5,5107000.0,6263000.0,Vendor D,False,True,synthetic,25535000.0,31315000.0
PO-02804,2026-03-07,Corporate Affairs,SPEC-HIGH,high,16,512,True,10,22405000.0,23259000.0,Vendor A,True,True,synthetic,224050000.0,232590000.0
PO-02805,2025-06-14,Corporate Affairs,SPEC-ENTRY,entry,8,256,False,30,5999000.0,5267000.0,Vendor E,False,True,synthetic,179970000.0,158010000.0
PO-02806,2025-08-19,Operations,SPEC-MID,mid,16,512,False,10,7812000.0,9310000.0,Vendor C,True,True,synthetic,78120000.0,93100000.0
PO-02807,2025-11-08,Compliance,SPEC-ENTRY,entry,8,256,False,10,5252000.0,5158000.0,Vendor C,False,True,synthetic,52520000.0,51580000.0
PO-02808,2024-09-30,Operations,SPEC-MID,mid,16,512,False,10,8023000.0,8558000.0,Vendor B,True,True,synthetic,80230000.0,85580000.0
PO-02809,2025-08-31,Compliance,SPEC-PREMIUM,premium,16,512,False,5,20144000.0,21587000.0,Vendor A,False,True,synthetic,100720000.0,107935000.0
PO-02810,2025-07-10,IT & Digital,SPEC-MID,mid,16,512,False,10,7720000.0,9589000.0,Vendor C,False,True,synthetic,77200000.0,95890000.0
PO-02811,2026-07-07,Retail Banking,SPEC-ENTRY,entry,8,256,False,10,5471000.0,6114000.0,Vendor C,False,True,synthetic,54710000.0,61140000.0
PO-02812,2026-06-11,IT & Digital,SPEC-MID,mid,16,512,False,15,8768000.0,9418000.0,Vendor D,True,True,synthetic,131520000.0,141270000.0
PO-02813,2025-11-17,Compliance,SPEC-HIGH,high,16,512,True,10,20921000.0,19621000.0,Vendor C,False,True,synthetic,209210000.0,196210000.0
PO-02814,2026-02-23,Corporate Affairs,SPEC-MID,mid,16,512,False,40,8914000.0,7630000.0,Vendor D,False,True,synthetic,356560000.0,305200000.0
PO-02815,2024-10-09,Compliance,SPEC-MID,mid,16,512,False,15,8491000.0,8086000.0,Vendor B,False,True,synthetic,127365000.0,121290000.0
PO-02816,2024-11-29,Corporate Affairs,SPEC-MID,mid,16,512,False,10,8888000.0,9694000.0,Vendor B,True,True,synthetic,88880000.0,96940000.0
PO-02817,2025-08-10,Finance & Risk,SPEC-HIGH,high,16,512,True,5,21090000.0,18957000.0,Vendor E,False,True,synthetic,105450000.0,94785000.0
PO-02818,2025-10-09,Finance & Risk,SPEC-MID,mid,16,512,False,30,8905000.0,8145000.0,Vendor B,False,True,synthetic,267150000.0,244350000.0
PO-02819,2026-06-06,Corporate Affairs,SPEC-ENTRY,entry,8,256,False,15,5693000.0,5041000.0,Vendor D,True,True,synthetic,85395000.0,75615000.0
PO-02820,2025-09-15,Finance & Risk,SPEC-ENTRY,entry,8,256,False,50,5510000.0,5383000.0,Vendor C,False,True,synthetic,275500000.0,269150000.0
PO-02821,2025-06-26,Compliance,SPEC-MID,mid,16,512,False,25,8640000.0,8229000.0,Vendor B,True,True,synthetic,216000000.0,205725000.0
PO-02822,2026-01-23,Operations,SPEC-MID,mid,16,512,False,5,7713000.0,7769000.0,Vendor E,True,True,synthetic,38565000.0,38845000.0
PO-02823,2025-08-30,Operations,SPEC-MID,mid,16,512,False,5,8538000.0,8274000.0,Vendor B,True,False,synthetic,42690000.0,41370000.0
PO-02824,2026-02-07,Retail Banking,SPEC-ENTRY,entry,8,256,False,20,5905000.0,5816000.0,Vendor C,False,True,synthetic,118100000.0,116320000.0
PO-02825,2025-12-30,Operations,SPEC-HIGH,high,16,512,True,10,22712000.0,21314000.0,Vendor D,True,True,synthetic,227120000.0,213140000.0
PO-02826,2026-04-24,Retail Banking,SPEC-ENTRY,entry,8,256,False,5,5513000.0,5172000.0,Vendor A,True,False,synthetic,27565000.0,25860000.0
PO-02827,2024-10-23,Operations,SPEC-ENTRY,entry,8,256,False,50,5506000.0,5292000.0,Vendor D,True,True,synthetic,275300000.0,264600000.0
PO-02828,2025-11-13,Compliance,SPEC-MID,mid,16,512,False,5,8045000.0,7644000.0,Vendor A,False,True,synthetic,40225000.0,38220000.0
PO-02829,2024-11-14,IT & Digital,SPEC-MID,mid,16,512,False,5,8247000.0,7680000.0,Vendor B,True,False,synthetic,41235000.0,38400000.0
PO-02830,2025-01-26,Finance & Risk,SPEC-PREMIUM,premium,16,512,False,20,20765000.0,22952000.0,Vendor C,True,True,synthetic,415300000.0,459040000.0
PO-02831,2025-07-13,Retail Banking,SPEC-MID,mid,16,512,False,10,7837000.0,8054000.0,Vendor E,True,True,synthetic,78370000.0,80540000.0
PO-02832,2025-06-28,Finance & Risk,SPEC-MID,mid,16,512,False,15,7789000.0,9322000.0,Vendor B,True,True,synthetic,116835000.0,139830000.0
PO-02833,2026-04-02,Operations,SPEC-HIGH,high,16,512,True,15,22375000.0,22281000.0,Vendor E,True,True,synthetic,335625000.0,334215000.0
PO-02834,2025-06-16,IT & Digital,SPEC-MID,mid,16,512,False,5,8846000.0,8234000.0,Vendor A,True,False,synthetic,44230000.0,41170000.0
PO-02835,2026-06-23,Operations,SPEC-MID,mid,16,512,False,30,8941000.0,9451000.0,Vendor E,True,True,synthetic,268230000.0,283530000.0
PO-02836,2026-07-01,Compliance,SPEC-MID,mid,16,512,False,40,7890000.0,9105000.0,Vendor D,True,False,synthetic,315600000.0,364200000.0
PO-02837,2025-05-31,Finance & Risk,SPEC-ENTRY,entry,8,256,False,15,5201000.0,6156000.0,Vendor E,False,True,synthetic,78015000.0,92340000.0
PO-02838,2025-09-26,Finance & Risk,SPEC-MID,mid,16,512,False,20,8552000.0,9180000.0,Vendor E,False,True,synthetic,171040000.0,183600000.0
PO-02839,2025-03-08,Finance & Risk,SPEC-ENTRY,entry,8,256,False,25,5599000.0,5881000.0,Vendor C,True,True,synthetic,139975000.0,147025000.0
PO-02840,2025-10-27,IT & Digital,SPEC-PREMIUM,premium,16,512,False,15,20009000.0,20333000.0,Vendor B,True,True,synthetic,300135000.0,304995000.0
PO-02841,2025-12-04,Finance & Risk,SPEC-ENTRY,entry,8,256,False,40,5456000.0,4964000.0,Vendor A,True,True,synthetic,218240000.0,198560000.0
PO-02842,2026-05-07,IT & Digital,SPEC-MID,mid,16,512,False,5,7706000.0,7699000.0,Vendor E,False,False,synthetic,38530000.0,38495000.0
PO-02843,2025-07-13,Retail Banking,SPEC-ENTRY,entry,8,256,False,10,5789000.0,6088000.0,Vendor C,True,True,synthetic,57890000.0,60880000.0
PO-02844,2026-02-01,Operations,SPEC-MID,mid,16,512,False,10,8770000.0,8015000.0,Vendor D,True,False,synthetic,87700000.0,80150000.0
PO-02845,2025-10-25,Retail Banking,SPEC-ENTRY,entry,8,256,False,25,5162000.0,6057000.0,Vendor A,True,False,synthetic,129050000.0,151425000.0
PO-02846,2025-09-17,Corporate Affairs,SPEC-HIGH,high,16,512,True,40,21606000.0,24118000.0,Vendor D,False,True,synthetic,864240000.0,964720000.0
PO-02847,2025-05-20,Corporate Affairs,SPEC-HIGH,high,16,512,True,5,21585000.0,19090000.0,Vendor D,False,False,synthetic,107925000.0,95450000.0
PO-02848,2025-06-08,Compliance,SPEC-MID,mid,16,512,False,5,8768000.0,8108000.0,Vendor D,False,True,synthetic,43840000.0,40540000.0
PO-02849,2025-11-05,Corporate Affairs,SPEC-MID,mid,16,512,False,25,8570000.0,7964000.0,Vendor A,False,True,synthetic,214250000.0,199100000.0
PO-02850,2026-06-12,Finance & Risk,SPEC-MID,mid,16,512,False,25,7905000.0,7921000.0,Vendor D,True,True,synthetic,197625000.0,198025000.0
PO-02851,2025-07-25,IT & Digital,SPEC-PREMIUM,premium,16,512,False,50,21302000.0,20977000.0,Vendor A,True,True,synthetic,1065100000.0,1048850000.0
PO-02852,2025-04-04,IT & Digital,SPEC-ENTRY,entry,8,256,False,20,5719000.0,4965000.0,Vendor B,True,True,synthetic,114380000.0,99300000.0
PO-02853,2024-12-15,Retail Banking,SPEC-MID,mid,16,512,False,5,8635000.0,8201000.0,Vendor D,False,True,synthetic,43175000.0,41005000.0
PO-02854,2026-01-08,Finance & Risk,SPEC-HIGH,high,16,512,True,15,20025000.0,23042000.0,Vendor B,True,False,synthetic,300375000.0,345630000.0
PO-02855,2024-12-16,IT & Digital,SPEC-MID,mid,16,512,False,25,8169000.0,8525000.0,Vendor A,False,True,synthetic,204225000.0,213125000.0
PO-02856,2025-04-02,Operations,SPEC-PREMIUM,premium,16,512,False,10,22553000.0,22274000.0,Vendor E,True,True,synthetic,225530000.0,222740000.0
PO-02857,2025-07-05,Finance & Risk,SPEC-HIGH,high,16,512,True,10,19694000.0,23666000.0,Vendor A,True,True,synthetic,196940000.0,236660000.0
PO-02858,2024-12-25,Compliance,SPEC-HIGH,high,16,512,True,10,21907000.0,24460000.0,Vendor E,False,True,synthetic,219070000.0,244600000.0
PO-02859,2025-09-22,Retail Banking,SPEC-MID,mid,16,512,False,25,7658000.0,8729000.0,Vendor E,False,True,synthetic,191450000.0,218225000.0
PO-02860,2024-09-14,Finance & Risk,SPEC-ENTRY,entry,8,256,False,20,5273000.0,5002000.0,Vendor D,True,True,synthetic,105460000.0,100040000.0
PO-02861,2026-02-15,Retail Banking,SPEC-ENTRY,entry,8,256,False,5,5829000.0,6174000.0,Vendor E,True,True,synthetic,29145000.0,30870000.0
PO-02862,2025-11-10,Corporate Affairs,SPEC-ENTRY,entry,8,256,False,5,5287000.0,5993000.0,Vendor E,True,True,synthetic,26435000.0,29965000.0
PO-02863,2025-10-18,Corporate Affairs,SPEC-PREMIUM,premium,16,512,False,10,19469000.0,18622000.0,Vendor E,False,False,synthetic,194690000.0,186220000.0
PO-02864,2026-04-14,IT & Digital,SPEC-HIGH,high,16,512,True,10,20789000.0,23155000.0,Vendor A,False,True,synthetic,207890000.0,231550000.0
PO-02865,2025-04-21,Compliance,SPEC-HIGH,high,16,512,True,10,20237000.0,24483000.0,Vendor B,True,True,synthetic,202370000.0,244830000.0
PO-02866,2025-11-15,Operations,SPEC-MID,mid,16,512,False,10,8495000.0,9450000.0,Vendor A,True,True,synthetic,84950000.0,94500000.0
PO-02867,2026-03-20,Compliance,SPEC-MID,mid,16,512,False,15,7787000.0,8639000.0,Vendor D,True,False,synthetic,116805000.0,129585000.0
PO-02868,2025-08-14,Finance & Risk,SPEC-ENTRY,entry,8,256,False,15,5231000.0,5812000.0,Vendor A,True,True,synthetic,78465000.0,87180000.0
PO-02869,2025-12-29,IT & Digital,SPEC-ENTRY,entry,8,256,False,5,5924000.0,5390000.0,Vendor A,False,True,synthetic,29620000.0,26950000.0
PO-02870,2026-04-10,Compliance,SPEC-HIGH,high,16,512,True,25,20566000.0,23725000.0,Vendor C,True,True,synthetic,514150000.0,593125000.0
PO-02871,2025-05-24,IT & Digital,SPEC-ENTRY,entry,8,256,False,20,5966000.0,5779000.0,Vendor C,False,True,synthetic,119320000.0,115580000.0
PO-02872,2026-01-24,Corporate Affairs,SPEC-PREMIUM,premium,16,512,False,10,21675000.0,21385000.0,Vendor D,True,True,synthetic,216750000.0,213850000.0
PO-02873,2025-01-05,Corporate Affairs,SPEC-MID,mid,16,512,False,10,8837000.0,8077000.0,Vendor B,True,False,synthetic,88370000.0,80770000.0
PO-02874,2025-11-27,Retail Banking,SPEC-MID,mid,16,512,False,10,7886000.0,9589000.0,Vendor A,False,True,synthetic,78860000.0,95890000.0
PO-02875,2025-01-18,Retail Banking,SPEC-HIGH,high,16,512,True,15,19886000.0,18734000.0,Vendor B,True,True,synthetic,298290000.0,281010000.0
PO-02876,2025-11-04,Compliance,SPEC-PREMIUM,premium,16,512,False,20,22289000.0,23193000.0,Vendor D,True,True,synthetic,445780000.0,463860000.0
PO-02877,2026-01-30,Compliance,SPEC-HIGH,high,16,512,True,10,22631000.0,22077000.0,Vendor C,False,True,synthetic,226310000.0,220770000.0
PO-02878,2025-03-19,IT & Digital,SPEC-HIGH,high,16,512,True,20,19412000.0,22085000.0,Vendor C,False,True,synthetic,388240000.0,441700000.0
PO-02879,2025-10-19,Finance & Risk,SPEC-MID,mid,16,512,False,30,8368000.0,7512000.0,Vendor C,True,True,synthetic,251040000.0,225360000.0
PO-02880,2025-08-09,Compliance,SPEC-ENTRY,entry,8,256,False,5,5486000.0,6034000.0,Vendor C,False,True,synthetic,27430000.0,30170000.0
PO-02881,2025-12-14,Compliance,SPEC-MID,mid,16,512,False,30,7956000.0,8407000.0,Vendor E,True,True,synthetic,238680000.0,252210000.0
PO-02882,2025-09-28,Corporate Affairs,SPEC-ENTRY,entry,8,256,False,20,5653000.0,4917000.0,Vendor D,False,True,synthetic,113060000.0,98340000.0
PO-02883,2024-10-13,Operations,SPEC-ENTRY,entry,8,256,False,15,5479000.0,5188000.0,Vendor A,True,True,synthetic,82185000.0,77820000.0
PO-02884,2024-11-17,Operations,SPEC-ENTRY,entry,8,256,False,10,5143000.0,5800000.0,Vendor D,False,True,synthetic,51430000.0,58000000.0
PO-02885,2025-05-29,Operations,SPEC-MID,mid,16,512,False,5,7957000.0,8743000.0,Vendor E,True,False,synthetic,39785000.0,43715000.0
PO-02886,2026-02-11,IT & Digital,SPEC-MID,mid,16,512,False,10,8137000.0,8043000.0,Vendor C,False,True,synthetic,81370000.0,80430000.0
PO-02887,2024-12-05,Operations,SPEC-HIGH,high,16,512,True,15,20811000.0,18714000.0,Vendor A,True,True,synthetic,312165000.0,280710000.0
PO-02888,2025-11-06,Operations,SPEC-ENTRY,entry,8,256,False,20,5691000.0,6232000.0,Vendor E,False,True,synthetic,113820000.0,124640000.0
PO-02889,2025-10-01,Corporate Affairs,SPEC-MID,mid,16,512,False,20,8870000.0,7746000.0,Vendor B,True,False,synthetic,177400000.0,154920000.0
PO-02890,2026-05-15,Retail Banking,SPEC-MID,mid,16,512,False,5,8438000.0,8359000.0,Vendor A,True,True,synthetic,42190000.0,41795000.0
PO-02891,2026-03-08,Compliance,SPEC-HIGH,high,16,512,True,15,21246000.0,19262000.0,Vendor C,False,True,synthetic,318690000.0,288930000.0
PO-02892,2025-10-26,Compliance,SPEC-ENTRY,entry,8,256,False,30,5869000.0,4986000.0,Vendor E,True,True,synthetic,176070000.0,149580000.0
PO-02893,2026-03-01,Compliance,SPEC-MID,mid,16,512,False,30,8210000.0,9519000.0,Vendor D,False,True,synthetic,246300000.0,285570000.0
PO-02894,2025-04-19,Operations,SPEC-MID,mid,16,512,False,5,8576000.0,7600000.0,Vendor E,False,False,synthetic,42880000.0,38000000.0
PO-02895,2024-11-10,Operations,SPEC-ENTRY,entry,8,256,False,5,5787000.0,5003000.0,Vendor D,False,False,synthetic,28935000.0,25015000.0
PO-02896,2026-08-19,Compliance,SPEC-MID,mid,16,512,False,10,8874000.0,8067000.0,Vendor B,False,True,synthetic,88740000.0,80670000.0
PO-02897,2026-06-07,Retail Banking,SPEC-ENTRY,entry,8,256,False,20,5957000.0,5880000.0,Vendor A,True,True,synthetic,119140000.0,117600000.0
PO-02898,2026-05-16,Compliance,SPEC-MID,mid,16,512,False,5,8861000.0,8982000.0,Vendor D,True,False,synthetic,44305000.0,44910000.0
PO-02899,2026-07-30,IT & Digital,SPEC-PREMIUM,premium,16,512,False,25,19506000.0,20945000.0,Vendor B,True,True,synthetic,487650000.0,523625000.0
PO-02900,2026-02-22,Retail Banking,SPEC-ENTRY,entry,8,256,False,5,5316000.0,4985000.0,Vendor C,False,True,synthetic,26580000.0,24925000.0
PO-02901,2026-07-03,IT & Digital,SPEC-MID,mid,16,512,False,20,8208000.0,8210000.0,Vendor D,False,False,synthetic,164160000.0,164200000.0
PO-02902,2026-04-30,IT & Digital,SPEC-HIGH,high,16,512,True,5,21182000.0,19979000.0,Vendor B,False,True,synthetic,105910000.0,99895000.0
PO-02903,2026-02-04,IT & Digital,SPEC-ENTRY,entry,8,256,False,15,5996000.0,6491000.0,Vendor A,True,True,synthetic,89940000.0,97365000.0
PO-02904,2026-08-01,Compliance,SPEC-HIGH,high,16,512,True,25,22156000.0,21435000.0,Vendor E,False,True,synthetic,553900000.0,535875000.0
PO-02905,2024-11-22,Finance & Risk,SPEC-HIGH,high,16,512,True,40,21519000.0,21778000.0,Vendor C,True,True,synthetic,860760000.0,871120000.0
PO-02906,2026-01-07,Corporate Affairs,SPEC-MID,mid,16,512,False,25,8412000.0,8571000.0,Vendor D,False,False,synthetic,210300000.0,214275000.0
PO-02907,2024-10-16,IT & Digital,SPEC-HIGH,high,16,512,True,20,21137000.0,19074000.0,Vendor C,True,True,synthetic,422740000.0,381480000.0
PO-02908,2025-06-29,Retail Banking,SPEC-ENTRY,entry,8,256,False,20,5416000.0,5556000.0,Vendor B,False,True,synthetic,108320000.0,111120000.0
PO-02909,2025-01-04,Operations,SPEC-MID,mid,16,512,False,10,7864000.0,8998000.0,Vendor B,False,True,synthetic,78640000.0,89980000.0
PO-02910,2026-04-16,Corporate Affairs,SPEC-ENTRY,entry,8,256,False,5,5688000.0,5779000.0,Vendor B,False,True,synthetic,28440000.0,28895000.0
PO-02911,2025-08-07,Compliance,SPEC-ENTRY,entry,8,256,False,10,5439000.0,5433000.0,Vendor D,True,False,synthetic,54390000.0,54330000.0
PO-02912,2026-05-24,Corporate Affairs,SPEC-PREMIUM,premium,16,512,False,50,19722000.0,23395000.0,Vendor B,False,True,synthetic,986100000.0,1169750000.0
PO-02913,2025-02-28,Compliance,SPEC-ENTRY,entry,8,256,False,15,5839000.0,5830000.0,Vendor C,True,True,synthetic,87585000.0,87450000.0
PO-02914,2025-03-26,Corporate Affairs,SPEC-ENTRY,entry,8,256,False,10,5761000.0,5977000.0,Vendor D,False,True,synthetic,57610000.0,59770000.0
PO-02915,2024-12-02,Operations,SPEC-ENTRY,entry,8,256,False,5,5673000.0,5363000.0,Vendor C,True,True,synthetic,28365000.0,26815000.0
PO-02916,2025-07-14,Operations,SPEC-MID,mid,16,512,False,10,8612000.0,8024000.0,Vendor A,True,True,synthetic,86120000.0,80240000.0
PO-02917,2026-07-24,Retail Banking,SPEC-MID,mid,16,512,False,5,7707000.0,7975000.0,Vendor D,True,False,synthetic,38535000.0,39875000.0
PO-02918,2025-04-20,Compliance,SPEC-MID,mid,16,512,False,25,8794000.0,7416000.0,Vendor C,True,False,synthetic,219850000.0,185400000.0
PO-02919,2025-09-17,IT & Digital,SPEC-ENTRY,entry,8,256,False,5,5850000.0,4944000.0,Vendor D,True,False,synthetic,29250000.0,24720000.0
PO-02920,2024-12-08,Retail Banking,SPEC-MID,mid,16,512,False,50,8045000.0,7671000.0,Vendor D,True,True,synthetic,402250000.0,383550000.0
PO-02921,2025-03-16,Corporate Affairs,SPEC-ENTRY,entry,8,256,False,25,5635000.0,6177000.0,Vendor D,True,True,synthetic,140875000.0,154425000.0
